event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst,KSI_fast,KSI_slow,KSI_combined,is_flood,flood_event_id
956004,04/07/2021,LOIZA CO.,18.3871,-65.8732,0,Heavy Rain,7.75,1.075,0.0,0.0,0.41,5.46,0.0,9,1.15,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,7.895485429479359,11.58632563343559,9.371821511061851,1,956004
956169,04/07/2021,CANOVANAS CO.,18.3993,-65.9082,0,Heavy Rain,7.92,0.32,0.0,0.0,0.0,1.04,0.0,0,0.36,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,7.963307290635716,8.706524253859289,8.260594075925145,1,956169
962022,05/23/2021,HUMACAO CO.,18.1479,-65.7999,0,Heavy Rain,87.8,0.235,0.49,0.0,3.98,0.0,0.0,11,0.93,Talante,Talante soils,0,87.84077845461609,90.61951830563906,88.95227439502528,1,962022
959320,05/23/2021,NAGUABO CO.,18.2306,-65.8207,0,Heavy Rain,79.05,0.0,0.0,0.0,0.0,0.0,0.0,293,10.13,Naranjito,"Naranjito silty clay loam, 40 to 60 percent slopes",1,79.05,79.05,79.05,1,959320
959321,05/23/2021,HUMACAO CO.,18.1145,-65.8013,0,Heavy Rain,76.38,0.0,0.0,0.0,0.0,0.0,0.0,17,0.93,Urban land,Urban land,1,76.38,76.38,76.38,1,959321
959322,05/23/2021,HUMACAO CO.,18.1606,-65.7657,0,Heavy Rain,87.8,0.235,0.49,0.0,3.98,0.0,0.0,2,1.29,Aguadilla,Aguadilla loamy sand,0,87.84077845461609,90.61951830563906,88.95227439502528,1,959322
966049,06/09/2021,BAYAMON CO.,18.348,-66.1409,0,Heavy Rain,40.735,26.725,47.235,0.04,13.3,0.01,0.01,46,2.43,Mucara,"Mucara clay, 40 to 60 percent slopes",1,45.21697464740784,106.94428953929152,69.90790060416131,1,966049
966052,06/09/2021,BAYAMON CO.,18.3514,-66.1428,0,Heavy Rain,40.735,26.725,47.235,0.04,13.3,0.01,0.01,43,1.65,Made land,Made land,1,45.21697464740784,106.94428953929152,69.90790060416131,1,966052
966056,06/09/2021,GUAYNABO CO.,18.4057,-66.1084,0,Heavy Rain,63.9,17.275,21.635,0.05,30.805,0.0,0.5,34,0.26,Urban land,Urban land,1,66.63417586527025,112.77442707803225,85.09027635037505,1,966056
966381,06/09/2021,NAGUABO CO.,18.2218,-65.6894,0,Heavy Rain,38.17,15.775,12.465,3.24,5.205,0.545,1.265,23,3.83,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,40.53321853180564,67.06581555243345,51.14625734005676,1,966381
967171,06/09/2021,HUMACAO CO.,18.1492,-65.7912,0,Heavy Rain,40.935,31.835,20.725,9.83,2.925,0.965,1.735,9,0.93,Fortuna,Fortuna clay,0,45.622990357806586,93.37056586865728,64.72202056214687,1,967171
967286,06/10/2021,CAROLINA CO.,18.374,-65.9262,0,Heavy Rain,16.615,58.8,29.58,47.9,0.08,2.32,0.76,13,0.58,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,25.11449125264158,122.52348715286242,64.07808961272991,1,967286
968805,06/10/2021,SAN JUAN CO.,18.4517,-66.0691,0,Heavy Rain,36.76,66.04,21.96,28.115,1.335,8.295,0.575,4,0.77,Urban land,Urban land,1,46.09975353494251,133.88492810309046,81.21382336220168,1,968805
968804,06/10/2021,SAN JUAN CO.,18.4468,-66.0523,0,Heavy Rain,36.76,66.04,21.96,28.115,1.335,8.295,0.575,4,0.58,Urban land,Urban land,1,46.09975353494251,133.88492810309046,81.21382336220168,1,968804
968808,06/10/2021,SAN JUAN CO.,18.4466,-66.0505,0,Heavy Rain,36.76,66.04,21.96,28.115,1.335,8.295,0.575,1,1.15,Urban land,Urban land,1,46.09975353494251,133.88492810309046,81.21382336220168,1,968808
968809,06/10/2021,CAROLINA CO.,18.4407,-66.0288,0,Heavy Rain,36.76,66.04,21.96,28.115,1.335,8.295,0.575,3,0.36,Urban land,Urban land,1,46.09975353494251,133.88492810309046,81.21382336220168,1,968809
968810,06/10/2021,CANOVANAS CO.,18.3794,-65.8905,0,Heavy Rain,24.76,93.52,28.37,35.13,0.58,2.23,0.69,12,0.0,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,37.93617036356141,151.74691775534245,83.46046932027383,1,968810
968820,06/10/2021,RIO GRANDE CO.,18.3598,-65.7709,0,Heavy Rain,14.66,77.745,24.33,28.115,3.015,3.285,0.685,27,6.78,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,25.627261089393357,122.25553884787188,64.27857219278476,1,968820
968840,06/10/2021,RIO GRANDE CO.,18.3733,-65.8721,0,Heavy Rain,24.76,93.52,28.37,35.13,0.58,2.23,0.69,20,0.93,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,37.93617036356141,151.74691775534245,83.46046932027383,1,968840
968839,06/10/2021,RIO GRANDE CO.,18.3514,-65.8208,0,Heavy Rain,24.76,93.52,28.37,35.13,0.58,2.23,0.69,42,4.92,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",1,37.93617036356141,151.74691775534245,83.46046932027383,1,968839
968837,06/10/2021,RIO GRANDE CO.,18.3739,-65.798,0,Heavy Rain,14.66,77.745,24.33,28.115,3.015,3.285,0.685,11,4.19,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,25.627261089393357,122.25553884787188,64.27857219278476,1,968837
968835,06/10/2021,RIO GRANDE CO.,18.3635,-65.8088,0,Heavy Rain,24.76,93.52,28.37,35.13,0.58,2.23,0.69,48,4.4,Rubble land,"Rubble land-Pandura complex, 40 to 60 percent slopes",1,37.93617036356141,151.74691775534245,83.46046932027383,1,968835
968834,06/10/2021,RIO GRANDE CO.,18.3518,-65.7877,0,Heavy Rain,14.66,77.745,24.33,28.115,3.015,3.285,0.685,234,3.65,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,25.627261089393357,122.25553884787188,64.27857219278476,1,968834
968876,06/27/2021,NAGUABO CO.,18.22,-65.7857,0,Heavy Rain,62.535,29.95,0.62,0.45,0.0,2.155,2.965,15,0.52,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,66.59964742904755,91.570284358891,76.58790220098493,1,968876
968881,06/27/2021,NAGUABO CO.,18.2136,-65.7802,0,Heavy Rain,62.535,29.95,0.62,0.45,0.0,2.155,2.965,10,1.29,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,66.59964742904755,91.570284358891,76.58790220098493,1,968881
975935,08/02/2021,SAN JUAN CO.,18.3942,-66.0964,0,Heavy Rain,10.95,0.0,0.0,0.0,0.0,5.435,0.0,33,2.06,Urban land,Urban land,1,10.95,13.61065891969204,12.014263567876815,1,975935
975940,08/02/2021,SAN JUAN CO.,18.3972,-66.0847,0,Heavy Rain,10.95,0.0,0.0,0.0,0.0,5.435,0.0,16,0.93,Urban land,Urban land,1,10.95,13.61065891969204,12.014263567876815,1,975940
975939,08/04/2021,SAN JUAN CO.,18.4013,-66.0925,0,Heavy Rain,9.375,0.0,0.29,0.0,0.45,0.0,1.065,39,1.15,Urban land,Urban land,1,9.380311535277732,10.299008650541277,9.747790381383153,1,975939
976064,09/03/2021,ARECIBO CO.,18.4623,-66.7251,0,Heavy Rain,15.055,0.24,5.255,9.285,0.0,0.0,0.23,5,0.82,Urban land,Urban land,1,15.183729150337085,25.358281274732217,19.25355000009514,1,976064
981381,09/21/2021,VEGA BAJA CO.,18.3901,-66.3807,0,Heavy Rain,18.855,16.375,1.17,0.0,0.39,2.875,8.54,135,7.46,Jobos,"Jobos sandy loam, 2 to 12 percent slopes",1,21.092544560499352,39.18117048219773,28.327994929178704,1,981381
981380,09/21/2021,VEGA BAJA CO.,18.4468,-66.4099,0,Heavy Rain,28.355,12.06,0.0,0.0,0.36,2.905,7.89,18,2.43,Algarrobo,"Algarrobo fine sand, 2 to 12 percent slopes",1,29.98714351583355,43.783266268314065,35.50559261682576,1,981380
986664,10/02/2021,ARROYO CO.,17.9619,-66.0638,0,Heavy Rain,49.71,3.515,0.0,1.71,0.0,0.79,0.0,3,1.63,Urban land,Urban land,0,50.185703520576695,54.25777451704999,51.814531919166015,1,986664
987108,10/13/2021,SAN JUAN CO.,18.3549,-66.0415,0,Heavy Rain,22.87,8.635,41.515,6.78,0.0,0.035,0.0,108,4.59,Humatas,"Humatas clay, 20 to 40 percent slopes",1,24.798993919213952,65.98696125450837,41.27418085333172,1,987108
987883,10/16/2021,SAN JUAN CO.,18.4183,-66.0908,0,Heavy Rain,10.345,26.255,4.98,21.57,5.01,47.28,9.335,10,0.0,Urban land,Urban land,1,13.989439743043164,80.83506461790675,40.7276896929886,1,987883
987884,10/16/2021,SAN JUAN CO.,18.3779,-66.0529,0,Heavy Rain,11.505,17.85,3.705,22.87,8.635,41.515,6.78,29,2.01,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,13.988594247856298,72.73831600085356,37.4884829490552,1,987884
987885,10/16/2021,SAN JUAN CO.,18.4012,-66.0852,0,Heavy Rain,10.345,26.255,4.98,21.57,5.01,47.28,9.335,19,1.73,Urban land,Urban land,1,13.989439743043164,80.83506461790675,40.7276896929886,1,987885
987886,10/16/2021,SAN JUAN CO.,18.4082,-66.0713,0,Heavy Rain,10.345,26.255,4.98,21.57,5.01,47.28,9.335,7,1.57,Bajura,"Bajura clay, 0 to 2 percent slopes, frequently flooded",1,13.989439743043164,80.83506461790675,40.7276896929886,1,987886
988231,10/18/2021,SAN GERMAN CO.,18.0754,-67.0338,0,Heavy Rain,7.12,0.97,0.0,21.405,2.165,1.04,10.27,77,8.32,El Cacique,"El Cacique-La Taina complex, 20 to 60 percent slopes, very stony",0,7.251275224739515,27.994971774398227,15.548753844603,1,988231
988251,10/20/2021,SAN JUAN CO.,18.3992,-66.0875,0,Heavy Rain,10.12,0.0,0.0,12.085,11.505,17.85,3.705,23,1.57,Urban land,Urban land,1,10.12,34.80034302028679,19.992137208114716,1,988251
988256,10/20/2021,SAN JUAN CO.,18.3584,-66.0453,0,Heavy Rain,10.12,0.0,0.0,12.085,11.505,17.85,3.705,94,3.23,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,10.12,34.80034302028679,19.992137208114716,1,988256
988257,10/20/2021,SAN JUAN CO.,18.3547,-66.0501,0,Heavy Rain,10.12,0.0,0.0,12.085,11.505,17.85,3.705,85,3.19,Humatas,"Humatas clay, 40 to 60 percent slopes",1,10.12,34.80034302028679,19.992137208114716,1,988257
999057,01/31/2022,GUAYNABO CO.,18.367,-66.1234,0,Heavy Rain,0.58,0.0,0.0,0.0,0.0,0.0,0.0,32,1.5,Rio Piedras,"Rio Piedras clay, 20 to 40 percent slopes, eroded",1,0.58,0.58,0.58,1,999057
999058,01/31/2022,GUAYNABO CO.,18.3991,-66.1072,0,Heavy Rain,0.58,0.0,0.0,0.0,0.0,0.0,0.0,20,2.85,Urban land,Urban land,1,0.58,0.58,0.58,1,999058
999059,01/31/2022,SAN JUAN CO.,18.3865,-66.0956,0,Heavy Rain,0.58,0.0,0.0,0.0,0.0,0.0,0.0,32,1.29,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.58,0.58,0.58,1,999059
999064,01/31/2022,GUAYNABO CO.,18.3632,-66.0915,0,Heavy Rain,0.58,0.0,0.0,0.0,0.0,0.0,0.0,50,3.65,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.58,0.58,0.58,1,999064
999063,01/31/2022,SAN JUAN CO.,18.3543,-66.0745,0,Heavy Rain,0.58,0.0,0.0,0.0,0.0,0.0,0.0,105,1.88,Humatas,"Humatas clay, 20 to 40 percent slopes",1,0.58,0.58,0.58,1,999063
999062,01/31/2022,GUAYNABO CO.,18.3733,-66.1058,0,Heavy Rain,0.58,0.0,0.0,0.0,0.0,0.0,0.0,39,1.63,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.58,0.58,0.58,1,999062
999060,01/31/2022,SAN JUAN CO.,18.3931,-66.084,0,Heavy Rain,0.58,0.0,0.0,0.0,0.0,0.0,0.0,24,2.01,Urban land,Urban land,1,0.58,0.58,0.58,1,999060
999061,01/31/2022,GUAYNABO CO.,18.3994,-66.1057,0,Heavy Rain,0.58,0.0,0.0,0.0,0.0,0.0,0.0,27,4.64,Urban land,Urban land,1,0.58,0.58,0.58,1,999061
1008918,02/01/2022,ADJUNTAS CO.,18.3424,-66.3206,0,Heavy Rain,39.345,0.0,0.0,0.0,0.0,0.0,0.0,82,3.3,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,39.345,39.345,39.345,1,1008918
1008919,02/01/2022,VEGA ALTA CO.,18.4,-66.3459,0,Heavy Rain,39.345,0.0,0.0,0.0,0.0,0.0,0.0,34,7.16,Colinas,"Colinas clay loam, 40 to 60 percent slopes",1,39.345,39.345,39.345,1,1008919
1007653,02/04/2022,NARANJITO CO.,18.29,-66.25,0,Heavy Rain,41.66,8.015,0.0,10.735,0.0,0.0,0.0,443,7.99,Mucara,"Mucara clay, 40 to 60 percent slopes",1,42.74471229514145,55.60122464909359,47.8873172367223,1,1007653
1007654,02/05/2022,TOA BAJA CO.,18.44,-66.25,0,Heavy Rain,91.815,50.19,8.615,0.0,3.855,0.765,0.0,6,0.58,Bajura,"Bajura clay, 0 to 2 percent slopes, frequently flooded",1,98.76526709467204,144.3490663982062,116.9987868160857,1,1007654
1008911,02/05/2022,BAYAMON CO.,18.42,-66.19,0,Heavy Rain,91.65,32.48,7.315,0.0,2.76,15.845,0.0,56,6.28,Tanama,"Tanama-Rock outcrop complex, 20 to 60 percent slopes",1,96.17966889799628,134.61866019515296,111.55526541685894,1,1008911
1008917,02/05/2022,BAYAMON CO.,18.4078,-66.1917,0,Heavy Rain,91.65,32.48,7.315,0.0,2.76,15.845,0.0,62,1.39,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,96.17966889799628,134.61866019515296,111.55526541685894,1,1008917
1007657,02/05/2022,SAN JUAN CO.,18.4651,-66.1096,0,Heavy Rain,91.65,32.48,7.315,0.0,2.76,15.845,0.0,8,3.87,Urban land,Urban land,1,96.17966889799628,134.61866019515296,111.55526541685894,1,1007657
1007659,02/05/2022,TOA BAJA CO.,18.42,-66.22,0,Heavy Rain,91.815,50.19,8.615,0.0,3.855,0.765,0.0,60,8.7,Tanama,"Tanama-Rock outcrop complex, 20 to 60 percent slopes",1,98.76526709467204,144.3490663982062,116.9987868160857,1,1007659
1007662,02/05/2022,SAN JUAN CO.,18.41,-66.08,0,Heavy Rain,71.0,48.405,16.255,0.0,0.52,28.405,0.0,14,2.31,Urban land,Urban land,1,77.84862509520461,139.3755723995056,102.45940401692502,1,1007662
1007665,02/05/2022,BAYAMON CO.,18.3811,-66.1474,0,Heavy Rain,56.38,56.795,4.785,0.0,5.725,0.58,0.0,26,1.15,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,64.15400774350601,112.72709457471426,83.58324247598932,1,1007665
1007666,02/05/2022,TOA BAJA CO.,18.4,-66.21,0,Heavy Rain,61.95,41.14,4.81,0.0,6.92,0.0,0.0,76,1.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,67.60579177540906,105.1358119797083,82.61779985712874,1,1007666
1007667,02/05/2022,BAYAMON CO.,18.42,-66.17,0,Heavy Rain,91.65,32.48,7.315,0.0,2.76,15.845,0.0,12,0.58,Urban land,Urban land-Sabana Seca complex,1,96.17966889799628,134.61866019515296,111.55526541685894,1,1007667
1007668,02/05/2022,VEGA ALTA CO.,18.4129,-66.3304,0,Heavy Rain,87.09,87.435,5.37,0.79,8.575,0.0,0.0,32,1.29,Urban land,Urban land,1,99.02139547062572,172.2779969801375,128.32403607443044,1,1007668
1007669,02/05/2022,TOA BAJA CO.,18.4179,-66.2258,0,Heavy Rain,91.815,50.19,8.615,0.0,3.855,0.765,0.0,46,7.35,Tanama,"Tanama-Rock outcrop complex, 20 to 60 percent slopes",1,98.76526709467204,144.3490663982062,116.9987868160857,1,1007669
1007672,02/05/2022,TOA BAJA CO.,18.3972,-66.2077,0,Heavy Rain,61.95,41.14,4.81,0.0,6.92,0.0,0.0,89,3.12,Lares,"Lares clay, 5 to 12 percent slopes, eroded",1,67.60579177540906,105.1358119797083,82.61779985712874,1,1007672
1007673,02/05/2022,VEGA ALTA CO.,18.42,-66.32,0,Heavy Rain,87.09,87.435,5.37,0.79,8.575,0.0,0.0,43,5.82,Bayamon,"Bayamon clay, 2 to 5 percent slopes",1,99.02139547062572,172.2779969801375,128.32403607443044,1,1007673
1031763,05/03/2022,BAYAMON CO.,18.4037,-66.157,0,Heavy Rain,8.46,6.56,36.145,40.35,0.0,0.0,0.0,1,1.57,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,10.009818225665477,67.5944317519455,33.04366363617749,1,1031763
1031764,05/03/2022,GUAYNABO CO.,18.42,-66.1,0,Heavy Rain,8.46,6.56,36.145,40.35,0.0,0.0,0.0,5,2.85,Urban land,Urban land,1,10.009818225665477,67.5944317519455,33.04366363617749,1,1031764
1031781,05/03/2022,SAN JUAN CO.,18.4172,-66.0881,0,Heavy Rain,51.085,6.34,32.31,45.565,0.0,0.0,0.0,6,1.86,Urban land,Urban land,1,52.53480398821512,110.54405788008118,75.73850554496155,1,1031781
1031765,05/03/2022,GUAYNABO CO.,18.41,-66.1,0,Heavy Rain,8.46,6.56,36.145,40.35,0.0,0.0,0.0,17,4.16,Urban land,Urban land,1,10.009818225665477,67.5944317519455,33.04366363617749,1,1031765
1031766,05/03/2022,CAROLINA CO.,18.3824,-65.9723,0,Heavy Rain,17.505,5.385,42.86,75.965,0.0,0.0,0.0,13,0.73,Urban land,Urban land,1,19.018788783000307,103.86802227670812,52.95848218048344,1,1031766
1031767,05/03/2022,BAYAMON CO.,18.39,-66.13,0,Heavy Rain,9.91,3.96,29.39,62.1,0.0,0.0,0.0,24,2.13,Daguey,"Daguey clay, 12 to 20 percent slopes",1,10.984224348556884,75.88311959917192,36.9437824488029,1,1031767
1031768,05/03/2022,BAYAMON CO.,18.398,-66.137,0,Heavy Rain,9.91,3.96,29.39,62.1,0.0,0.0,0.0,19,0.73,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,10.984224348556884,75.88311959917192,36.9437824488029,1,1031768
1032059,05/25/2022,OROCOVIS CO.,18.2104,-66.4235,0,Heavy Rain,20.41,14.19,12.04,5.42,0.0,0.0,0.0,810,12.12,Maricao,"Maricao clay, 20 to 60 percent slopes",1,22.550927961347895,45.28958369789984,31.646390255968672,1,1032059
1045044,07/02/2022,FAJARDO CO.,18.32,-65.65,0,Heavy Rain,73.43,0.0,1.15,0.225,0.0,0.0,0.0,7,3.09,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,73.45106298472206,74.44077267498108,73.84694686082567,1,1045044
1045050,07/02/2022,NAGUABO CO.,18.214,-65.7084,0,Heavy Rain,166.835,0.0,0.385,0.19,0.015,0.0,2.12,16,4.73,Daguao,"Daguao clay, 20 to 40 percent slopes, eroded",0,166.84205152097218,168.15623338343013,167.36772426595536,1,1045050
1045052,07/02/2022,FAJARDO CO.,18.3217,-65.6517,0,Heavy Rain,73.43,0.0,1.15,0.225,0.0,0.0,0.0,7,0.36,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,73.45106298472206,74.44077267498108,73.84694686082567,1,1045052
1045079,07/10/2022,BAYAMON CO.,18.3899,-66.1659,0,Heavy Rain,50.115,0.0,0.0,23.88,9.085,0.375,0.48,37,0.52,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,50.115,71.1891059205409,58.54464236821636,1,1045079
1045081,07/10/2022,BAYAMON CO.,18.3924,-66.159,0,Heavy Rain,50.115,0.0,0.0,23.88,9.085,0.375,0.48,14,2.08,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,50.115,71.1891059205409,58.54464236821636,1,1045081
1045082,07/10/2022,BAYAMON CO.,18.3991,-66.188,0,Heavy Rain,50.115,0.0,0.0,23.88,9.085,0.375,0.48,39,2.34,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,50.115,71.1891059205409,58.54464236821636,1,1045082
1045088,07/10/2022,BAYAMON CO.,18.3995,-66.158,0,Heavy Rain,50.115,0.0,0.0,23.88,9.085,0.375,0.48,5,0.0,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,50.115,71.1891059205409,58.54464236821636,1,1045088
1045090,07/10/2022,BAYAMON CO.,18.4057,-66.1846,0,Heavy Rain,27.085,0.66,0.22,57.02,8.075,0.73,0.29,64,2.74,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,27.178350727491686,70.00805185066802,44.31023117676222,1,1045090
1045215,08/16/2022,GUAYNABO CO.,18.4084,-66.1075,0,Heavy Rain,10.39,10.855,1.58,0.0,0.44,0.38,0.0,16,2.31,Urban land,Urban land,1,11.888003208977633,21.421795529162235,15.701520137051473,1,1045215
1045216,08/16/2022,GUAYNABO CO.,18.409,-66.1058,0,Heavy Rain,10.39,10.855,1.58,0.0,0.44,0.38,0.0,16,0.77,Urban land,Urban land,1,11.888003208977633,21.421795529162235,15.701520137051473,1,1045216
1045253,08/21/2022,TRUJILLO ALTO CO.,18.368,-66.0142,0,Heavy Rain,2.77,0.915,3.385,10.39,25.095,4.13,1.55,54,3.44,Rio Piedras,"Rio Piedras clay, 12 to 20 percent slopes, eroded",1,2.9558302217998658,29.726581959633137,13.664130916933177,1,1045253
1045482,08/22/2022,SAN JUAN CO.,18.4125,-66.0214,0,Heavy Rain,16.21,0.93,2.495,0.37,7.7,1.785,1.805,4,0.58,Urban land,Urban land,1,16.381559332437444,25.120319132492803,19.87706325245959,1,1045482
1045494,08/22/2022,SAN JUAN CO.,18.3953,-66.0332,0,Heavy Rain,17.845,2.77,0.915,3.385,10.39,25.095,4.13,36,1.32,Urban land,Urban land,1,18.236637544148607,43.04410380210267,28.159624047330233,1,1045494
1055759,09/04/2022,CEIBA CO.,18.2268,-65.6874,0,Heavy Rain,32.53,0.835,0.0,0.43,0.0,0.01,0.0,66,11.18,Daguao,"Daguao clay, 20 to 40 percent slopes, eroded",0,32.64300496150257,33.538857257625324,33.00134587995167,1,1055759
1055748,09/04/2022,CEIBA CO.,18.2313,-65.6208,0,Heavy Rain,32.53,0.835,0.0,0.43,0.0,0.01,0.0,6,1.46,Made land,Made land,0,32.64300496150257,33.538857257625324,33.00134587995167,1,1055748
1055770,09/06/2022,NARANJITO CO.,18.2793,-66.2394,0,Heavy Rain,7.49,8.14,19.83,10.77,0.0,0.26,4.67,460,9.98,Mucara,"Mucara clay, 40 to 60 percent slopes",1,8.954828324709625,38.57328149605504,20.80220959324779,1,1055770
1055794,09/07/2022,BAYAMON CO.,18.4422,-66.3735,0,Heavy Rain,6.935,0.92,9.72,6.715,11.55,0.135,0.0,44,4.64,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,7.23753647057618,25.99988266101279,14.742474946750823,1,1055794
1055793,09/07/2022,VEGA BAJA CO.,18.4427,-66.3722,0,Heavy Rain,6.935,0.92,9.72,6.715,11.55,0.135,0.0,31,4.73,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,7.23753647057618,25.99988266101279,14.742474946750823,1,1055793
1055800,09/09/2022,SAN JUAN CO.,18.4512,-66.0615,0,Heavy Rain,0.0,3.975,8.79,3.0,9.945,4.51,13.33,11,2.32,Urban land,Urban land,1,0.698952216697509,25.48648687107467,10.613966078448374,1,1055800
1055799,09/09/2022,SAN JUAN CO.,18.4512,-66.0615,0,Heavy Rain,0.0,3.975,8.79,3.0,9.945,4.51,13.33,11,2.32,Urban land,Urban land,1,0.698952216697509,25.48648687107467,10.613966078448374,1,1055799
1058489,09/18/2022,PATILLAS CO.,18.0,-66.01,0,Heavy Rain / Tropical System,175.215,7.505,3.155,0.005,0.86,0.0,0.015,18,2.08,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0,176.28847714138473,184.58710987017713,179.6079302329017,1,1058489
1058495,09/18/2022,SALINAS CO.,17.983,-66.2254,0,Heavy Rain / Tropical System,190.59,4.785,0.345,0.0,0.28,0.0,0.02,16,0.93,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0,191.24389822570384,195.16387894749133,192.8118905144188,1,1058495
1058497,09/18/2022,PATILLAS CO.,18.0,-65.99,0,Heavy Rain / Tropical System,205.58,12.24,3.55,0.04,1.52,0.0,0.0,48,5.21,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0,207.30152438487116,219.74275899111257,212.2780182273677,1,1058497
1058498,09/18/2022,SAN LORENZO CO.,18.19,-65.96,0,Heavy Rain / Tropical System,188.045,13.82,8.15,0.0,0.0,0.0,0.905,90,3.14,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1,190.06460607127315,206.5338499384487,196.65230361814335,1,1058498
1058510,09/18/2022,ISABELA CO.,18.5008,-67.0242,0,Heavy Rain / Tropical System,78.49,0.97,4.935,0.0,0.08,2.14,16.825,76,1.39,Urban land,Urban land,1,78.7116629026554,91.27228173381138,83.7359104351178,1,1058510
1058512,09/18/2022,BARRANQUITAS CO.,18.1665,-66.317,0,Heavy Rain / Tropical System,123.8,7.69,3.675,0.0,0.26,0.005,5.045,606,6.22,Mucara,"Mucara clay, 40 to 60 percent slopes",1,124.90803830100565,135.5182055275906,129.15210519163963,1,1058512
1058513,09/18/2022,UTUADO CO.,18.27,-66.72,0,Heavy Rain / Tropical System,68.045,5.5,3.59,0.05,0.0,2.01,28.595,163,6.1,Pellejas,"Pellejas clay loam, 40 to 60 percent slopes",1,68.85509720141192,88.66212414148467,76.77790797744103,1,1058513
1058523,09/18/2022,CAGUAS CO.,18.24,-66.06,0,Heavy Rain / Tropical System,131.6,13.34,5.87,0.12,0.0,0.0,0.535,81,0.77,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,133.5128854786533,147.88053505236022,139.25994530813605,1,1058523
1058525,09/18/2022,PONCE CO.,17.99,-66.63,0,Heavy Rain / Tropical System,99.68,1.715,1.185,0.275,0.0,0.105,0.96,7,1.63,Urban land,Urban land,1,99.93380404283394,102.6951417372902,101.03833912061644,1,1058525
1058544,09/18/2022,ADJUNTAS CO.,18.44,-66.71,0,Heavy Rain / Tropical System,93.275,4.81,3.79,0.11,0.0,3.91,3.825,10,1.32,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,93.99537898375642,103.90177395846416,97.95793697363952,1,1058544
1058548,09/18/2022,CIDRA CO.,18.15,-66.2,0,Heavy Rain / Tropical System,138.51,8.87,2.92,0.0,0.125,0.0,7.47,388,24.72,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,139.76390562786383,151.6341755890217,144.512013612327,1,1058548
1141220,09/18/2022,TOA BAJA CO.,18.4099,-66.2597,1,Heavy Rain,109.93,6.56,2.375,0.0,0.265,0.005,0.19,8,0.82,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,110.86129910039293,117.63420644472346,113.57046203812514,1,1141220
