EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
725534,CIDRA CO.,CIDRA,10/16/2017,1000,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121191,C,41,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.01,WSW,1.56,WSW,CIDRA,10/16/2017,1830,18.1658,-66.1647,18.1664,-66.1586,"Bridge collapsed at Road 171, Barrio Arenas Sector Campobello, Los Robles street in Cidra. 15 families incommunicated due to the collapse of a bridge.","A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.",200
728493,BAYAMON CO.,BAYAMON,11/18/2017,1841,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121702,C,21,SJU,0,0,911 Call Center,Heavy Rain, , ,3.96,NNE,3.85,NE,BAYAMON,11/18/2017,2015,18.3988,-66.1382,18.3997,-66.1337,"PR-2 in front of Condominio San Francisco flooded and impassable.","A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.",201
728497,CATANO CO.,CATANO,11/18/2017,1924,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121702,C,33,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.83,W,1.9,W,CATANO,11/18/2017,2015,18.431,-66.1479,18.4311,-66.1476,"Houses reported flooded at Urbanization Las Vegas, Calle Gardenia.","A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.",202
728499,MOROVIS CO.,MOROVIS,11/18/2017,1954,Flash Flood, , ,0,0,0,0,XX,AST-4, ,121702,C,101,SJU,0,0,Public,Heavy Rain, , ,1.76,S,3.2,SE,MOROVIS,11/18/2017,2145,18.2949,-66.4154,18.3073,-66.4017,"Impassable Road 155 from Morovis to Orocovis. Stream over the road.","A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.",203
728599,GUAYNABO CO.,GUAYNABO,11/18/2017,2054,Flash Flood, , ,0,0,200000,0,XX,AST-4, ,121702,C,61,SJU,0,0,Public,Heavy Rain, , ,7.24,NW,7.15,NW,GUAYNABO,11/18/2017,2145,18.4087,-66.1029,18.4087,-66.1041,"Vehicles were stranded and flooded in Parking lot at San Patricio Shopping mall.","A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.",204
762070,SAN JUAN CO.,SAN JUAN,05/31/2018,1354,Flash Flood, , ,0,0,0,0,XX,AST-4, ,127148,C,127,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.81,SW,3.95,SSW,SAN JUAN,05/31/2018,1630,18.3518,-66.0809,18.3341,-66.0739,"PR-842 was reported flooded in Barrio Caimito near sector Benitez I, k.m. 4.2 near Plaza San Miguel. Water flooded residences.","A trough across the Atlantic resulted in showers and thunderstorms over PR.",205
766156,PATILLAS CO.,PATILLAS,06/23/2018,830,Flash Flood, , ,0,0,0,0,XX,AST-4, ,127763,C,109,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.03,WNW,2.28,NW,PATILLAS,06/23/2018,1015,18.0428,-66.0394,18.0467,-66.0335,"Road PR-184 closed due to Rio Grande de Patillas going out of its banks.","An active tropical wave combined with an upper-level low to create widespread shower and thunderstorm activity across the local area.",206
774259,FAJARDO CO.,FAJARDO,07/09/2018,1430,Flash Flood, , ,0,0,0,0,XX,AST-4, ,129195,C,53,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.37,NW,1.3,NW,FAJARDO,07/09/2018,1745,18.3328,-65.666,18.3278,-65.6607,"Small stream El Conquistador out of its banks with Ave. El Conquistador impassable.","The Remnants of Hurricane Beryl provided the area with strong wind gusts of greater than 40 mph as well as heavy showers and strong thunderstorms.",207
774272,FAJARDO CO.,FAJARDO,07/09/2018,1630,Flash Flood, , ,0,0,0,0,XX,AST-4, ,129195,C,53,SJU,0,0,Emergency Manager,Heavy Rain, , ,0.21,NW,0.04,N,FAJARDO,07/09/2018,1745,18.3225,-65.652,18.3232,-65.6499,"Road Marcelito Gotay impassable due to Rio Fajardo out of its banks.","The Remnants of Hurricane Beryl provided the area with strong wind gusts of greater than 40 mph as well as heavy showers and strong thunderstorms.",208
776359,SAN LORENZO CO.,SAN LORENZO,07/09/2018,1630,Flash Flood, , ,0,0,0,0,XX,AST-4, ,129195,C,129,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.02,NNE,2.92,NNE,SAN LORENZO,07/09/2018,1730,18.1926,-65.9597,18.1927,-65.959,"Small stream, tributary of Rio San Lorenzo, out of its banks-Road PR-916 in Barrio La Marina threatened.","The Remnants of Hurricane Beryl provided the area with strong wind gusts of greater than 40 mph as well as heavy showers and strong thunderstorms.",209
776362,LAS PIEDRAS CO.,LAS PIEDRAS,07/09/2018,1640,Flash Flood, , ,0,0,0,0,XX,AST-4, ,129195,C,85,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.51,WSW,3.57,WSW,LAS PIEDRAS,07/09/2018,1730,18.16,-65.8992,18.1598,-65.896,"River outs of banks at Barrio Montones with Road impassable.","The Remnants of Hurricane Beryl provided the area with strong wind gusts of greater than 40 mph as well as heavy showers and strong thunderstorms.",210
776677,LAS PIEDRAS CO.,LAS PIEDRAS,07/09/2018,2354,Flash Flood, , ,0,0,0,0,XX,AST-4, ,129195,C,85,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.9,W,2.04,WSW,LAS PIEDRAS,07/10/2018,200,18.175,-65.8785,18.1737,-65.8774,"Flooding reported along Road PR-183 Barrio Tejas Sector Eulogio Reyes, behind the Bombon de Eddie Shop. Water entered a residence trapping three people.","The Remnants of Hurricane Beryl provided the area with strong wind gusts of greater than 40 mph as well as heavy showers and strong thunderstorms.",211
776678,HUMACAO CO.,HUMACAO,07/10/2018,41,Flash Flood, , ,0,0,0,0,XX,AST-4, ,129195,C,69,SJU,0,0,Emergency Manager,Heavy Rain, , ,4.12,WSW,4.18,WSW,HUMACAO,07/10/2018,200,18.1151,-65.8608,18.1159,-65.8604,"Flooding reported along Road PR-909 at Barrio Mariana across from Pax Christi Cemetery. Vehicles trapped under the flood waters.","The Remnants of Hurricane Beryl provided the area with strong wind gusts of greater than 40 mph as well as heavy showers and strong thunderstorms.",212
783757,GUAYNABO CO.,GUAYNABO,09/23/2018,1359,Flash Flood, , ,0,0,0,0,XX,AST-4, ,130970,C,61,SJU,0,0,Emergency Manager,Heavy Rain, , ,4.2,NW,4.15,NW,GUAYNABO,09/23/2018,1945,18.3721,-66.0762,18.3719,-66.0768,"Car stranded on flooded road San Roberto, Urb. Monacillos.","Heavy showers and thunderstorms affected the San Juan metro area during the early afternoon hours due to local and diurnal effects.",213
784420,SAN JUAN CO.,SAN JUAN,09/23/2018,1359,Flash Flood, , ,0,0,0,0,XX,AST-4, ,130970,C,127,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.36,WNW,2.42,WNW,SAN JUAN,09/23/2018,1915,18.3989,-66.08,18.3995,-66.0817,"A tributary of Rio Piedras at Reparto Metropolitano, street 42 reported as out of its banks.","Heavy showers and thunderstorms affected the San Juan metro area during the early afternoon hours due to local and diurnal effects.",214
784409,GUAYNABO CO.,GUAYNABO,09/23/2018,1359,Flash Flood, , ,0,0,0,0,XX,AST-4, ,130970,C,61,SJU,0,0,Emergency Manager,Heavy Rain, , ,5.13,NNW,5.23,NNW,GUAYNABO,09/23/2018,1900,18.3941,-66.0696,18.3937,-66.069,"Flash flooding was reported at Urb. Villa Nevarez, street 5. House 1044 was flooded.","Heavy showers and thunderstorms affected the San Juan metro area during the early afternoon hours due to local and diurnal effects.",215
783761,GUAYNABO CO.,GUAYNABO,09/23/2018,1359,Flash Flood, , ,0,0,0,0,XX,AST-4, ,130970,C,61,SJU,0,0,Emergency Manager,Heavy Rain, , ,5.25,NNW,5.2,NNW,GUAYNABO,09/23/2018,1945,18.3962,-66.0694,18.3958,-66.0693,"","Heavy showers and thunderstorms affected the San Juan metro area during the early afternoon hours due to local and diurnal effects.",216
783758,GUAYNABO CO.,GUAYNABO,09/23/2018,1359,Flash Flood, , ,0,0,0,0,XX,AST-4, ,130970,C,61,SJU,0,0,Emergency Manager,Heavy Rain, , ,4.22,NW,4.18,NW,GUAYNABO,09/23/2018,1945,18.3803,-66.0665,18.3781,-66.0673,"House 1602 at Urb. El cerezal, Loira street, was reported flooded.","Heavy showers and thunderstorms affected the San Juan metro area during the early afternoon hours due to local and diurnal effects.",217
783676,GUAYNABO CO.,GUAYNABO,09/23/2018,1400,Flash Flood, , ,0,0,0,0,XX,AST-4, ,130970,C,61,SJU,0,0,Emergency Manager,Heavy Rain, , ,7.02,NW,7.06,NW,GUAYNABO,09/23/2018,1900,18.4012,-66.1064,18.4031,-66.1075,"Quebrada Margarita near Highway 20 out of its banks.","Heavy showers and thunderstorms affected the San Juan metro area during the early afternoon hours due to local and diurnal effects.",218
783675,SAN JUAN CO.,SAN JUAN,09/23/2018,1405,Flash Flood, , ,0,0,0,0,XX,AST-4, ,130970,C,127,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.14,N,1.22,NNE,SAN JUAN,09/23/2018,1900,18.3964,-66.0477,18.3964,-66.044,"Car stranded due to flooding along 65 Infanteria road towards Caguas before Lobby sports bar.","Heavy showers and thunderstorms affected the San Juan metro area during the early afternoon hours due to local and diurnal effects.",219
